SiteName,ADelay_1,ADelay_2,ADelay_3,ADelay_4,tPhase_1,tPhase_2,tPhase_3,tPhase_4,movFlow_1,movFlow_2,movFlow_3,movFlow_4,movFlow_5,movFlow_6,movFlow_7,movFlow_8,movFlow_9,movFlow_10,movFlow_11,movFlow_12,GTMov_1,GTMov_2,GTMov_3,GTMov_4,GTMov_5,GTMov_6,GTMov_7,GTMov_8,GTMov_9,GTMov_10,GTMov_11,GTMov_12,GTMovProp_1,GTMovProp_2,GTMovProp_3,GTMovProp_4,GTMovProp_5,GTMovProp_6,GTMovProp_7,GTMovProp_8,GTMovProp_9,GTMovProp_10,GTMovProp_11,GTMovProp_12,appFlow_1,appFlow_2,appFlow_3,appFlow_4,GTApp_1,GTApp_2,GTApp_3,GTApp_4,GTAppProp_1,GTAppProp_2,GTAppProp_3,GTAppProp_4
withoutShortLanes,51.37423880597018,67.97796116504854,56.58041420118341,71.89670103092782,21,62,8,35,120.0,1262.4,225.6,96.0,307.2,91.2,240.0,1180.8,201.6,57.6,336.0,72.0,62,62,21,35,35,8,62,62,21,35,35,8,0.41333333333333333,0.41333333333333333,0.14,0.23333333333333334,0.23333333333333334,0.05333333333333334,0.41333333333333333,0.41333333333333333,0.14,0.23333333333333334,0.23333333333333334,0.05333333333333334,1608.0,494.4,1622.3999999999999,465.6,83,43,83,43,0.5533333333333333,0.2866666666666667,0.5533333333333333,0.2866666666666667
withoutShortLanes,31.251544117647065,62.41624999999999,34.78385026737968,43.294,20,32,6,8,176.0,872.0,40.0,24.0,120.0,48.0,304.0,840.0,352.0,16.0,88.0,16.0,32,32,20,8,8,6,32,32,20,8,8,6,0.35555555555555557,0.35555555555555557,0.2222222222222222,0.08888888888888889,0.08888888888888889,0.06666666666666667,0.35555555555555557,0.35555555555555557,0.2222222222222222,0.08888888888888889,0.08888888888888889,0.06666666666666667,1088.0,192.0,1496.0,120.0,52,14,52,14,0.5777777777777777,0.15555555555555556,0.5777777777777777,0.15555555555555556
withoutShortLanes,49.26837748344373,67.48809523809523,56.44041055718476,61.00782608695654,17,63,10,36,153.6,1166.4,129.6,4.8,384.0,115.2,302.40000000000003,1142.4,192.0,19.2,403.2,19.2,63,63,17,36,36,10,63,63,17,36,36,10,0.42,0.42,0.11333333333333333,0.24,0.24,0.06666666666666667,0.42,0.42,0.11333333333333333,0.24,0.24,0.06666666666666667,1449.6,504.0,1636.8000000000002,441.59999999999997,80,46,80,46,0.5333333333333333,0.30666666666666664,0.5333333333333333,0.30666666666666664
withoutShortLanes,56.68472392638037,66.50099999999999,47.21364285714285,63.80118644067797,33,53,6,24,308.57142857142856,972.0,396.0,20.571428571428573,293.1428571428572,46.285714285714285,118.28571428571428,1203.4285714285716,118.28571428571428,72.0,226.2857142857143,5.142857142857143,53,53,33,24,24,6,53,53,33,24,24,6,0.37857142857142856,0.37857142857142856,0.2357142857142857,0.17142857142857143,0.17142857142857143,0.04285714285714286,0.37857142857142856,0.37857142857142856,0.2357142857142857,0.17142857142857143,0.17142857142857143,0.04285714285714286,1676.5714285714284,360.00000000000006,1440.0,303.4285714285715,86,30,86,30,0.6142857142857143,0.21428571428571427,0.6142857142857143,0.21428571428571427
withoutShortLanes,50.26827127659576,74.80563636363635,49.86131428571429,59.392222222222216,30,68,6,22,139.20000000000002,1411.2,254.4,38.4,216.0,9.6,220.8,1128.0,331.2,43.2,110.4,19.2,68,68,30,22,22,6,68,68,30,22,22,6,0.4533333333333333,0.4533333333333333,0.2,0.14666666666666667,0.14666666666666667,0.04,0.4533333333333333,0.4533333333333333,0.2,0.14666666666666667,0.14666666666666667,0.04,1804.8000000000002,264.0,1680.0,172.8,98,28,98,28,0.6533333333333333,0.18666666666666668,0.6533333333333333,0.18666666666666668
withoutShortLanes,48.65337931034486,59.34697674418605,63.99397435897437,69.8125,15,60,7,34,92.57142857142856,1203.4285714285716,195.42857142857144,10.285714285714286,339.42857142857144,92.57142857142856,195.42857142857144,1404.0,5.142857142857143,25.71428571428571,432.0,15.428571428571429,60,60,15,34,34,7,60,60,15,34,34,7,0.42857142857142855,0.42857142857142855,0.10714285714285714,0.24285714285714285,0.24285714285714285,0.05,0.42857142857142855,0.42857142857142855,0.10714285714285714,0.24285714285714285,0.24285714285714285,0.05,1491.4285714285716,442.2857142857143,1604.5714285714287,473.14285714285717,75,41,75,41,0.5357142857142857,0.29285714285714287,0.5357142857142857,0.29285714285714287
withoutShortLanes,50.22591549295773,66.49337349397591,67.14352941176473,82.92516129032259,25,64,7,30,33.6,1032.0,297.6,24.0,345.6,28.8,345.6,1224.0,62.4,67.2,297.6,81.60000000000001,64,64,25,30,30,7,64,64,25,30,30,7,0.4266666666666667,0.4266666666666667,0.16666666666666666,0.2,0.2,0.04666666666666667,0.4266666666666667,0.4266666666666667,0.16666666666666666,0.2,0.2,0.04666666666666667,1363.1999999999998,398.40000000000003,1632.0,446.40000000000003,89,37,89,37,0.5933333333333334,0.24666666666666667,0.5933333333333334,0.24666666666666667
withoutShortLanes,49.90848797250859,86.25346153846154,66.84449101796405,87.35329787234043,26,63,8,29,163.20000000000002,926.4,307.2,38.4,321.6,14.4,273.6,1252.8,76.8,96.0,259.2,96.0,63,63,26,29,29,8,63,63,26,29,29,8,0.42,0.42,0.17333333333333334,0.19333333333333333,0.19333333333333333,0.05333333333333334,0.42,0.42,0.17333333333333334,0.19333333333333333,0.19333333333333333,0.05333333333333334,1396.8,374.4,1603.2,451.2,89,37,89,37,0.5933333333333334,0.24666666666666667,0.5933333333333334,0.24666666666666667
withoutShortLanes,54.46055900621116,66.02333333333334,52.36269444444442,93.10022471910112,28,62,7,29,268.8,1204.8,72.0,9.6,297.6,24.0,139.20000000000002,1272.0,316.79999999999995,105.6,240.0,81.60000000000001,62,62,28,29,29,7,62,62,28,29,29,7,0.41333333333333333,0.41333333333333333,0.18666666666666668,0.19333333333333333,0.19333333333333333,0.04666666666666667,0.41333333333333333,0.41333333333333333,0.18666666666666668,0.19333333333333333,0.19333333333333333,0.04666666666666667,1545.6,331.20000000000005,1728.0,427.20000000000005,90,36,90,36,0.6,0.24,0.6,0.24
withoutShortLanes,60.34554054054056,42.071931034482745,62.865593220338994,59.47335329341319,10,44,6,66,48.0,916.8,100.8,91.2,576.0,28.8,43.2,984.0,105.6,81.60000000000001,705.6,14.4,44,44,10,66,66,6,44,44,10,66,66,6,0.29333333333333333,0.29333333333333333,0.06666666666666667,0.44,0.44,0.04,0.29333333333333333,0.29333333333333333,0.06666666666666667,0.44,0.44,0.04,1065.6,696.0,1132.8,801.6,54,72,54,72,0.36,0.48,0.36,0.48
withoutShortLanes,30.52264705882352,35.566206896551726,28.646951219512204,53.062000000000005,15,36,6,9,24.0,792.0,272.0,24.0,152.0,56.0,8.0,1256.0,48.0,24.0,88.0,8.0,36,36,15,9,9,6,36,36,15,9,9,6,0.4,0.4,0.16666666666666666,0.1,0.1,0.06666666666666667,0.4,0.4,0.16666666666666666,0.1,0.1,0.06666666666666667,1088.0,232.0,1312.0,120.0,51,15,51,15,0.5666666666666667,0.16666666666666666,0.5666666666666667,0.16666666666666666
withoutShortLanes,49.0069642857143,59.05134146341464,45.302020547945226,57.75172413793104,24,58,7,27,102.85714285714285,1342.2857142857142,282.85714285714283,30.857142857142858,308.57142857142856,82.28571428571429,226.2857142857143,1167.428571428571,108.0,61.71428571428572,185.14285714285717,51.42857142857142,58,58,24,27,27,7,58,58,24,27,27,7,0.4142857142857143,0.4142857142857143,0.17142857142857143,0.19285714285714287,0.19285714285714287,0.05,0.4142857142857143,0.4142857142857143,0.17142857142857143,0.19285714285714287,0.19285714285714287,0.05,1728.0,421.71428571428567,1501.7142857142853,298.28571428571433,82,34,82,34,0.5857142857142857,0.24285714285714285,0.5857142857142857,0.24285714285714285
withoutShortLanes,51.56928338762215,60.201666666666654,72.44032085561494,90.9157142857143,27,58,6,35,144.0,1128.0,201.6,14.4,316.79999999999995,72.0,67.2,1406.4,321.6,124.8,312.0,67.2,58,58,27,35,35,6,58,58,27,35,35,6,0.38666666666666666,0.38666666666666666,0.18,0.23333333333333334,0.23333333333333334,0.04,0.38666666666666666,0.38666666666666666,0.18,0.23333333333333334,0.23333333333333334,0.04,1473.6,403.19999999999993,1795.2000000000003,504.0,85,41,85,41,0.5666666666666667,0.2733333333333333,0.5666666666666667,0.2733333333333333
withoutShortLanes,30.63738461538461,36.58166666666668,31.97402684563757,50.77516129032257,13,26,6,11,54.0,1017.0,99.0,9.0,171.0,36.0,189.0,873.0,279.0,9.0,243.00000000000003,27.0,26,26,13,11,11,6,26,26,13,11,11,6,0.325,0.325,0.1625,0.1375,0.1375,0.075,0.325,0.325,0.1625,0.1375,0.1375,0.075,1170.0,216.0,1341.0,279.0,39,17,39,17,0.4875,0.2125,0.4875,0.2125
withoutShortLanes,32.615750000000006,41.96675675675675,35.6516847826087,33.64709677419356,14,33,6,13,264.0,904.0,112.0,8.0,256.0,32.0,104.0,1104.0,264.0,16.0,184.0,48.0,33,33,14,13,13,6,33,33,14,13,13,6,0.36666666666666664,0.36666666666666664,0.15555555555555556,0.14444444444444443,0.14444444444444443,0.06666666666666667,0.36666666666666664,0.36666666666666664,0.15555555555555556,0.14444444444444443,0.14444444444444443,0.06666666666666667,1280.0,296.0,1472.0,248.0,47,19,47,19,0.5222222222222223,0.2111111111111111,0.5222222222222223,0.2111111111111111
withoutShortLanes,34.099402985074626,32.39588235294117,33.36000000000001,55.59689655172414,17,41,6,12,108.0,1101.6,237.6,14.4,86.4,21.6,216.0,813.6,244.8,36.0,158.39999999999998,14.4,41,41,17,12,12,6,41,41,17,12,12,6,0.41,0.41,0.17,0.12,0.12,0.06,0.41,0.41,0.17,0.12,0.12,0.06,1447.1999999999998,122.4,1274.3999999999999,208.79999999999998,58,18,58,18,0.58,0.18,0.58,0.18
withoutShortLanes,32.439230769230775,40.67166666666667,29.606139240506327,38.07947368421053,13,33,6,14,224.0,808.0,216.0,64.0,168.0,56.0,152.0,952.0,160.0,32.0,88.0,32.0,33,33,13,14,14,6,33,33,13,14,14,6,0.36666666666666664,0.36666666666666664,0.14444444444444443,0.15555555555555556,0.15555555555555556,0.06666666666666667,0.36666666666666664,0.36666666666666664,0.14444444444444443,0.15555555555555556,0.15555555555555556,0.06666666666666667,1248.0,288.0,1264.0,152.0,46,20,46,20,0.5111111111111111,0.2222222222222222,0.5111111111111111,0.2222222222222222
withoutShortLanes,30.09811594202898,36.27793103448276,32.03421383647798,39.23176470588235,16,32,6,12,200.0,896.0,8.0,16.0,192.0,24.0,152.0,856.0,264.0,16.0,104.0,16.0,32,32,16,12,12,6,32,32,16,12,12,6,0.35555555555555557,0.35555555555555557,0.17777777777777778,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.35555555555555557,0.35555555555555557,0.17777777777777778,0.13333333333333333,0.13333333333333333,0.06666666666666667,1104.0,232.0,1272.0,136.0,48,18,48,18,0.5333333333333333,0.2,0.5333333333333333,0.2
withoutShortLanes,26.019448818897636,33.94151515151515,28.98335329341317,37.96117647058824,12,35,6,13,168.0,800.0,48.0,48.0,168.0,48.0,128.0,1016.0,192.0,8.0,104.0,24.0,35,35,12,13,13,6,35,35,12,13,13,6,0.3888888888888889,0.3888888888888889,0.13333333333333333,0.14444444444444443,0.14444444444444443,0.06666666666666667,0.3888888888888889,0.3888888888888889,0.13333333333333333,0.14444444444444443,0.14444444444444443,0.06666666666666667,1016.0,264.0,1336.0,136.0,47,19,47,19,0.5222222222222223,0.2111111111111111,0.5222222222222223,0.2111111111111111
withoutShortLanes,34.680777202072534,44.55666666666667,37.68310679611648,42.28363636363636,17,37,6,16,252.00000000000003,892.8,244.8,7.2,259.2,36.0,144.0,1065.6,273.6,21.6,172.8,43.2,37,37,17,16,16,6,37,37,17,16,16,6,0.37,0.37,0.17,0.16,0.16,0.06,0.37,0.37,0.17,0.16,0.16,0.06,1389.6,302.4,1483.1999999999998,237.60000000000002,54,22,54,22,0.54,0.22,0.54,0.22
withoutShortLanes,32.220921052631574,52.15458333333334,26.27102564102564,45.247600000000006,13,28,6,9,153.0,954.0,261.0,45.0,153.0,18.0,261.0,612.0,180.0,9.0,162.0,54.0,28,28,13,9,9,6,28,28,13,9,9,6,0.35,0.35,0.1625,0.1125,0.1125,0.075,0.35,0.35,0.1625,0.1125,0.1125,0.075,1368.0,216.0,1053.0,225.0,41,15,41,15,0.5125,0.1875,0.5125,0.1875
withoutShortLanes,34.49981012658229,52.10666666666668,37.84446078431375,56.61439024390245,19,35,6,16,79.19999999999999,979.2,79.19999999999999,36.0,79.19999999999999,36.0,21.6,1144.8,302.40000000000003,14.4,259.2,21.6,35,35,19,16,16,6,35,35,19,16,16,6,0.35,0.35,0.19,0.16,0.16,0.06,0.35,0.35,0.19,0.16,0.16,0.06,1137.6000000000001,151.2,1468.8,295.2,54,22,54,22,0.54,0.22,0.54,0.22
withoutShortLanes,30.946645962732912,35.66608695652174,29.42970149253732,56.48,16,31,6,13,120.0,920.0,248.0,32.0,112.0,40.0,248.0,760.0,64.0,24.0,200.0,8.0,31,31,16,13,13,6,31,31,16,13,13,6,0.34444444444444444,0.34444444444444444,0.17777777777777778,0.14444444444444443,0.14444444444444443,0.06666666666666667,0.34444444444444444,0.34444444444444444,0.17777777777777778,0.14444444444444443,0.14444444444444443,0.06666666666666667,1288.0,184.0,1072.0,232.0,47,19,47,19,0.5222222222222223,0.2111111111111111,0.5222222222222223,0.2111111111111111
withoutShortLanes,33.307961783439495,50.285,36.371137724550906,46.73437500000001,18,27,6,15,136.0,856.0,264.0,16.0,264.0,8.0,160.0,848.0,328.0,48.0,200.0,8.0,27,27,18,15,15,6,27,27,18,15,15,6,0.3,0.3,0.2,0.16666666666666666,0.16666666666666666,0.06666666666666667,0.3,0.3,0.2,0.16666666666666666,0.16666666666666666,0.06666666666666667,1256.0,288.0,1336.0,256.0,45,21,45,21,0.5,0.23333333333333334,0.5,0.23333333333333334
withoutShortLanes,30.45733333333333,42.26476190476189,29.631963190184056,48.67666666666666,13,35,6,12,176.0,672.0,232.0,24.0,128.0,16.0,272.0,960.0,72.0,32.0,192.0,16.0,35,35,13,12,12,6,35,35,13,12,12,6,0.3888888888888889,0.3888888888888889,0.14444444444444443,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.3888888888888889,0.3888888888888889,0.14444444444444443,0.13333333333333333,0.13333333333333333,0.06666666666666667,1080.0,168.0,1304.0,240.0,48,18,48,18,0.5333333333333333,0.2,0.5333333333333333,0.2
withoutShortLanes,30.136076555023926,40.36833333333334,28.2647159090909,37.1675,10,48,6,12,367.2,1080.0,57.6,43.2,100.8,28.8,158.39999999999998,957.6,151.20000000000002,36.0,144.0,21.6,48,48,10,12,12,6,48,48,10,12,12,6,0.48,0.48,0.1,0.12,0.12,0.06,0.48,0.48,0.1,0.12,0.12,0.06,1504.8,172.8,1267.2,201.6,58,18,58,18,0.58,0.18,0.58,0.18
withoutShortLanes,38.75976635514018,48.2525925925926,41.00303167420815,52.86913043478261,24,48,6,18,150.0,1110.0,24.0,12.0,132.0,18.0,72.0,948.0,306.0,12.0,234.0,30.0,48,48,24,18,18,6,48,48,24,18,18,6,0.4,0.4,0.2,0.15,0.15,0.05,0.4,0.4,0.2,0.15,0.15,0.05,1284.0,162.0,1326.0,276.0,72,24,72,24,0.6,0.2,0.6,0.2
withoutShortLanes,32.66248484848486,36.08294117647059,31.46865853658536,44.09555555555556,12,36,6,12,256.0,880.0,184.0,24.0,80.0,32.0,80.0,1040.0,192.0,16.0,192.0,8.0,36,36,12,12,12,6,36,36,12,12,12,6,0.4,0.4,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.4,0.4,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,1320.0,136.0,1312.0,216.0,48,18,48,18,0.5333333333333333,0.2,0.5333333333333333,0.2
withoutShortLanes,32.596631016042785,35.56633333333333,28.66312977099237,40.75133333333334,11,37,6,12,312.0,992.0,192.0,24.0,192.0,24.0,256.0,720.0,72.0,16.0,184.0,40.0,37,37,11,12,12,6,37,37,11,12,12,6,0.4111111111111111,0.4111111111111111,0.12222222222222222,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.4111111111111111,0.4111111111111111,0.12222222222222222,0.13333333333333333,0.13333333333333333,0.06666666666666667,1496.0,240.0,1048.0,240.0,48,18,48,18,0.5333333333333333,0.2,0.5333333333333333,0.2
withoutShortLanes,34.334198895027626,42.09384615384616,30.005546875,41.5028125,14,34,6,12,272.0,944.0,232.0,16.0,152.0,40.0,96.0,824.0,104.0,16.0,200.0,40.0,34,34,14,12,12,6,34,34,14,12,12,6,0.37777777777777777,0.37777777777777777,0.15555555555555556,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.37777777777777777,0.37777777777777777,0.15555555555555556,0.13333333333333333,0.13333333333333333,0.06666666666666667,1448.0,208.0,1024.0,256.0,48,18,48,18,0.5333333333333333,0.2,0.5333333333333333,0.2
withoutShortLanes,33.68273631840797,42.60952380952381,32.435919540229875,55.68038461538462,20,41,6,9,252.00000000000003,1029.6,165.6,28.8,93.6,28.8,93.6,849.5999999999999,309.6,21.6,129.6,36.0,41,41,20,9,9,6,41,41,20,9,9,6,0.41,0.41,0.2,0.09,0.09,0.06,0.41,0.41,0.2,0.09,0.09,0.06,1447.1999999999998,151.2,1252.8,187.2,61,15,61,15,0.61,0.15,0.61,0.15
withoutShortLanes,33.036911764705856,46.72416666666666,31.054751381215475,46.943333333333335,14,43,6,13,28.8,1324.8,115.2,7.2,151.20000000000002,14.4,50.4,1051.2,201.6,21.6,187.2,28.8,43,43,14,13,13,6,43,43,14,13,13,6,0.43,0.43,0.14,0.13,0.13,0.06,0.43,0.43,0.14,0.13,0.13,0.06,1468.8,172.8,1303.2,237.6,57,19,57,19,0.57,0.19,0.57,0.19
withoutShortLanes,35.85627659574469,34.7445,33.39117647058825,53.5125806451613,16,32,6,12,280.0,920.0,304.0,32.0,112.0,16.0,192.0,760.0,136.0,48.0,192.0,8.0,32,32,16,12,12,6,32,32,16,12,12,6,0.35555555555555557,0.35555555555555557,0.17777777777777778,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.35555555555555557,0.35555555555555557,0.17777777777777778,0.13333333333333333,0.13333333333333333,0.06666666666666667,1504.0,160.0,1088.0,248.0,48,18,48,18,0.5333333333333333,0.2,0.5333333333333333,0.2
withoutShortLanes,27.873432835820896,38.14392857142858,28.83324840764332,32.81235294117647,12,37,6,11,256.0,632.0,184.0,24.0,152.0,48.0,40.0,1200.0,16.0,32.0,80.0,24.0,37,37,12,11,11,6,37,37,12,11,11,6,0.4111111111111111,0.4111111111111111,0.13333333333333333,0.12222222222222222,0.12222222222222222,0.06666666666666667,0.4111111111111111,0.4111111111111111,0.13333333333333333,0.12222222222222222,0.12222222222222222,0.06666666666666667,1072.0,224.0,1256.0,136.0,49,17,49,17,0.5444444444444444,0.18888888888888888,0.5444444444444444,0.18888888888888888
withoutShortLanes,34.27645833333334,46.981714285714304,34.56463687150839,40.80833333333333,18,37,6,15,115.2,900.0,21.6,36.0,180.0,36.0,259.2,784.8,244.8,28.8,79.19999999999999,21.6,37,37,18,15,15,6,37,37,18,15,15,6,0.37,0.37,0.18,0.15,0.15,0.06,0.37,0.37,0.18,0.15,0.15,0.06,1036.8,252.0,1288.8,129.6,55,21,55,21,0.55,0.21,0.55,0.21
withoutShortLanes,27.80249999999998,56.028400000000005,29.239379844961253,37.80466666666667,11,28,6,11,108.0,792.0,144.0,54.0,153.0,18.0,36.0,945.0,180.0,18.0,90.0,27.0,28,28,11,11,11,6,28,28,11,11,11,6,0.35,0.35,0.1375,0.1375,0.1375,0.075,0.35,0.35,0.1375,0.1375,0.1375,0.075,1044.0,225.0,1161.0,135.0,39,17,39,17,0.4875,0.2125,0.4875,0.2125
withoutShortLanes,32.40397163120569,39.308333333333344,31.11130434782609,35.24384615384615,13,33,6,14,80.0,984.0,64.0,24.0,208.0,8.0,264.0,816.0,208.0,48.0,136.0,24.0,33,33,13,14,14,6,33,33,13,14,14,6,0.36666666666666664,0.36666666666666664,0.14444444444444443,0.15555555555555556,0.15555555555555556,0.06666666666666667,0.36666666666666664,0.36666666666666664,0.14444444444444443,0.15555555555555556,0.15555555555555556,0.06666666666666667,1128.0,240.0,1288.0,208.0,46,20,46,20,0.5111111111111111,0.2222222222222222,0.5111111111111111,0.2222222222222222
withoutShortLanes,26.364711538461545,32.48947368421052,26.366106194690264,37.95956521739131,11,21,6,8,92.57142857142856,843.4285714285714,133.71428571428572,41.142857142857146,102.85714285714285,51.42857142857142,174.85714285714286,750.8571428571429,236.57142857142856,10.285714285714286,164.57142857142858,61.71428571428572,21,21,11,8,8,6,21,21,11,8,8,6,0.3,0.3,0.15714285714285714,0.11428571428571428,0.11428571428571428,0.08571428571428572,0.3,0.3,0.15714285714285714,0.11428571428571428,0.11428571428571428,0.08571428571428572,1069.7142857142858,195.42857142857142,1162.2857142857142,236.57142857142858,32,14,32,14,0.45714285714285713,0.2,0.45714285714285713,0.2
withoutShortLanes,27.67444444444445,36.01862068965518,30.01121951219512,35.24730769230769,10,28,6,12,18.0,1035.0,162.0,54.0,162.0,45.0,81.0,864.0,162.0,27.0,180.0,27.0,28,28,10,12,12,6,28,28,10,12,12,6,0.35,0.35,0.125,0.15,0.15,0.075,0.35,0.35,0.125,0.15,0.15,0.075,1215.0,261.0,1107.0,234.0,38,18,38,18,0.475,0.225,0.475,0.225
withoutShortLanes,36.95643274853802,41.05866666666667,32.713802816901406,44.6954054054054,18,28,6,14,184.0,864.0,320.0,8.0,104.0,8.0,200.0,728.0,208.0,24.0,248.0,24.0,28,28,18,14,14,6,28,28,18,14,14,6,0.3111111111111111,0.3111111111111111,0.2,0.15555555555555556,0.15555555555555556,0.06666666666666667,0.3111111111111111,0.3111111111111111,0.2,0.15555555555555556,0.15555555555555556,0.06666666666666667,1368.0,120.0,1136.0,296.0,46,20,46,20,0.5111111111111111,0.2222222222222222,0.5111111111111111,0.2222222222222222
withoutShortLanes,33.24962162162162,47.88740740740741,31.886047904191624,39.8592,18,42,6,10,122.4,1195.2,14.4,28.8,122.4,43.2,57.6,871.1999999999999,273.6,14.4,144.0,21.6,42,42,18,10,10,6,42,42,18,10,10,6,0.42,0.42,0.18,0.1,0.1,0.06,0.42,0.42,0.18,0.1,0.1,0.06,1332.0000000000002,194.40000000000003,1202.4,180.0,60,16,60,16,0.6,0.16,0.6,0.16
withoutShortLanes,29.204375,47.06615384615384,30.682275862068963,42.95555555555555,16,27,6,7,180.0,702.0,270.0,9.0,81.0,27.0,207.0,801.0,297.0,18.0,108.0,36.0,27,27,16,7,7,6,27,27,16,7,7,6,0.3375,0.3375,0.2,0.0875,0.0875,0.075,0.3375,0.3375,0.2,0.0875,0.0875,0.075,1152.0,117.0,1305.0,162.0,43,13,43,13,0.5375,0.1625,0.5375,0.1625
withoutShortLanes,52.257834101382464,60.35743999999999,54.97062256809342,33.0375,23,42,6,45,51.42857142857142,977.1428571428572,87.42857142857143,72.0,498.8571428571428,72.0,77.14285714285714,972.0,272.5714285714286,20.571428571428573,72.0,30.857142857142858,42,42,23,45,45,6,42,42,23,45,45,6,0.3,0.3,0.16428571428571428,0.32142857142857145,0.32142857142857145,0.04285714285714286,0.3,0.3,0.16428571428571428,0.32142857142857145,0.32142857142857145,0.04285714285714286,1116.0,642.8571428571428,1321.7142857142858,123.42857142857143,65,51,65,51,0.4642857142857143,0.36428571428571427,0.4642857142857143,0.36428571428571427
withoutShortLanes,28.08120481927712,48.42290322580646,29.13294573643411,38.42272727272727,8,39,6,13,224.0,984.0,120.0,48.0,160.0,40.0,64.0,960.0,8.0,56.0,152.0,56.0,39,39,8,13,13,6,39,39,8,13,13,6,0.43333333333333335,0.43333333333333335,0.08888888888888889,0.14444444444444443,0.14444444444444443,0.06666666666666667,0.43333333333333335,0.43333333333333335,0.08888888888888889,0.14444444444444443,0.14444444444444443,0.06666666666666667,1328.0,248.0,1032.0,264.0,47,19,47,19,0.5222222222222223,0.2111111111111111,0.5222222222222223,0.2111111111111111
withoutShortLanes,41.16056768558952,43.9511111111111,39.76275862068967,44.76076923076924,23,42,6,15,170.1818181818182,994.9090909090908,333.8181818181818,26.181818181818183,78.54545454545455,13.090909090909092,45.81818181818182,1204.3636363636365,78.54545454545455,32.72727272727273,183.27272727272728,39.27272727272727,42,42,23,15,15,6,42,42,23,15,15,6,0.38181818181818183,0.38181818181818183,0.20909090909090908,0.13636363636363635,0.13636363636363635,0.05454545454545454,0.38181818181818183,0.38181818181818183,0.20909090909090908,0.13636363636363635,0.13636363636363635,0.05454545454545454,1498.9090909090908,117.81818181818183,1328.7272727272727,255.27272727272728,65,21,65,21,0.5909090909090909,0.19090909090909092,0.5909090909090909,0.19090909090909092
withoutShortLanes,32.57151162790697,39.991,30.847000000000005,38.57149999999999,16,33,6,11,16.0,1096.0,264.0,16.0,176.0,48.0,232.0,552.0,256.0,24.0,104.0,32.0,33,33,16,11,11,6,33,33,16,11,11,6,0.36666666666666664,0.36666666666666664,0.17777777777777778,0.12222222222222222,0.12222222222222222,0.06666666666666667,0.36666666666666664,0.36666666666666664,0.17777777777777778,0.12222222222222222,0.12222222222222222,0.06666666666666667,1376.0,240.0,1040.0,160.0,49,17,49,17,0.5444444444444444,0.18888888888888888,0.5444444444444444,0.18888888888888888
withoutShortLanes,34.48367816091953,37.48454545454546,28.81315789473684,41.68371428571429,15,33,6,12,320.0,824.0,248.0,32.0,136.0,8.0,216.0,776.0,72.0,40.0,168.0,72.0,33,33,15,12,12,6,33,33,15,12,12,6,0.36666666666666664,0.36666666666666664,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.36666666666666664,0.36666666666666664,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.06666666666666667,1392.0,176.0,1064.0,280.0,48,18,48,18,0.5333333333333333,0.2,0.5333333333333333,0.2
withoutShortLanes,40.61977272727272,51.23885714285715,38.63586592178771,47.1232,26,40,6,14,261.8181818181818,831.2727272727273,346.9090909090909,13.090909090909092,196.36363636363637,19.63636363636364,248.72727272727272,857.4545454545455,65.45454545454545,19.63636363636364,137.45454545454547,6.545454545454546,40,40,26,14,14,6,40,40,26,14,14,6,0.36363636363636365,0.36363636363636365,0.23636363636363636,0.12727272727272726,0.12727272727272726,0.05454545454545454,0.36363636363636365,0.36363636363636365,0.23636363636363636,0.12727272727272726,0.12727272727272726,0.05454545454545454,1440.0,229.09090909090912,1171.6363636363637,163.63636363636365,66,20,66,20,0.6,0.18181818181818182,0.6,0.18181818181818182
withoutShortLanes,40.68106382978719,48.29101694915253,41.55255892255892,53.2612,8,64,6,28,337.8461538461538,1218.4615384615386,5.538461538461538,44.30769230769231,249.23076923076923,33.23076923076923,299.0769230769231,1251.6923076923076,94.15384615384616,77.53846153846153,265.84615384615387,72.0,64,64,8,28,28,6,64,64,8,28,28,6,0.49230769230769234,0.49230769230769234,0.06153846153846154,0.2153846153846154,0.2153846153846154,0.046153846153846156,0.49230769230769234,0.49230769230769234,0.06153846153846154,0.2153846153846154,0.2153846153846154,0.046153846153846156,1561.8461538461538,326.7692307692308,1644.923076923077,415.3846153846154,72,34,72,34,0.5538461538461539,0.26153846153846155,0.5538461538461539,0.26153846153846155
withoutShortLanes,33.49133333333331,38.38264705882353,34.07922155688624,48.07804878048781,12,40,6,18,50.4,1173.6,72.0,36.0,172.8,36.0,295.2,727.2,180.0,28.8,252.00000000000003,14.4,40,40,12,18,18,6,40,40,12,18,18,6,0.4,0.4,0.12,0.18,0.18,0.06,0.4,0.4,0.12,0.18,0.18,0.06,1296.0,244.8,1202.4,295.2,52,24,52,24,0.52,0.24,0.52,0.24
